domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
1wincasinos-official-license.lol,2026-07-22,32,3.4547012441673477,0.03125,2,0.7857142857142857,-6.973011320754717,low,0.3721,2,0.42857142857142855,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,2,365,True,,False,False,,benign,no_adverse_signal
67xky.top,2026-07-22,9,2.321928094887362,0.2222222222222222,0,0.0,-12.172985714285716,high,0.4444,3,1.0,True,NOERROR,3,10,0,0,False,True,0,139646,HK,False,GoDaddy.com,2,365,True,,False,True,,malicious,spamhaus_dbl
zuklein.lat,2026-07-22,11,2.807354922057604,0.0,0,0.75,-7.92249090909091,low,0.5455,2,1.0,True,NOERROR,1,300,0,2,False,False,0,,,False,Global Domain Group LLC,2,365,False,,True,False,,malicious,spamhaus_zen
ilkerkak.xyz,2026-07-22,12,2.4056390622295662,0.0,0,0.6,-7.405923076923077,high,0.5714,2,0.75,True,NOERROR,2,29,0,4,False,False,0,,US,False,Porkbun LLC,379,730,False,0,False,False,,benign,no_adverse_signal
ffalw.top,2026-07-22,9,1.9219280948873623,0.0,0,0.25,-7.848171428571428,high,0.5455,2,0.8,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,0,False,False,,benign,no_adverse_signal
polivex.cfd,2026-07-22,11,2.807354922057604,0.0,0,0.75,-6.51539090909091,low,0.7273,1,1.0,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,False,0,False,False,,benign,no_adverse_signal
http---drainas.wine,2026-07-22,19,3.182005814760214,0.0,3,0.375,-8.158492,low,0.5,4,0.7142857142857143,True,NOERROR,1,10800,2,3,True,False,0,29169,FR,True,,,,,0,False,False,False,benign,no_adverse_signal
freelancer.ninja,2026-07-22,16,2.6464393446710153,0.0,0,0.6666666666666666,-6.186205882352941,low,0.5882,2,0.7,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,,,,,32,False,False,,benign,no_adverse_signal
bujairamidirect.shop,2026-07-22,20,3.32323142879762,0.0,0,0.875,-7.066655555555555,low,0.5,2,0.7333333333333333,True,NOERROR,1,300,0,2,False,False,0,199242,US,False,,,,False,,False,False,,benign,no_adverse_signal
qz56789.net,2026-07-22,11,2.807354922057604,0.45454545454545453,0,0.0,-11.158763636363636,low,0.3077,2,1.0,False,NOERROR,0,,0,2,False,False,0,,,,SGADDRESS PTE. LTD,3,365,False,,,False,,benign,no_adverse_signal
nideckerhq.shop,2026-07-22,15,3.121928094887362,0.0,0,0.42857142857142855,-7.183564705882353,low,0.625,3,0.9,True,NOERROR,1,300,0,2,False,False,0,,GE,False,,,,False,,False,False,,benign,no_adverse_signal
v6v4080.xyz,2026-07-22,11,2.2359263506290326,0.45454545454545453,0,0.0,-11.904936363636363,high,0.4,1,0.7142857142857143,True,NOERROR,3,14400,1,2,True,False,0,63949,US,True,Dynadot Inc,2,365,False,0,False,False,False,benign,no_adverse_signal
